order_id,customer_id,customer_name,product_category,product_name,product_id,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
811,14-8503230,Brod Grabham,Grocery,Chicken Breast,301,Card,4,$25.50 ,2/10/2021 5:39,Brazil,Descalvado,walmart.com,11-5316388,N,Invalid Card Number
812,04-7003511,Win Meaders,Electronics,Desktop,3,UPI,4,"$2,843.59 ",7/8/2021 15:20,Greece,Kouloúra,walmart.com,21-5927475,Y,
813,68-5911457,Kathye Toulson,Grocery,Gallon of Milk,302,Internet Banking,8,$32.99 ,2/27/2021 3:56,Ukraine,Chernivtsi,ebay.com,01-0163168,Y,
814,65-4618898,Annecorinne Kelleher,Home Goods,Bath Towels,703,Card,10,$90.99 ,4/5/2021 21:13,Indonesia,Mulyo,target.com,13-2993795,N,Invalid Expiration Date
815,64-1058389,Lela Bugg,Clothing,Dress Shirt,401,Internet Banking,5,$450.98 ,7/4/2021 10:05,Brazil,São Luís,target.com,09-4403159,N,Invalid Billing Address
816,40-8373625,Rockwell Jeaves,Outdoor Equipment,Watering Can,204,Wallet,3,$15.99 ,11/24/2021 2:25,Mexico,San Jose,amazon.com,61-3827007,N,Invalid Expiration Date
817,24-4635477,Clayton Streather,Home Goods,Blankets,702,Card,4,$400.12 ,12/2/2021 3:10,Macedonia,Konče,costco.com,64-4147753,Y,
818,62-7500710,Daloris Shilito,Outdoor Equipment,Baseball Bat,201,Internet Banking,7,$76.99 ,5/1/2021 19:26,Sweden,Vellinge,walmart.com,05-4387932,Y,
819,48-6475509,Donnamarie Ridout,Automotive,Power Steering Fluid,603,Card,1,$89.99 ,11/14/2021 3:32,Argentina,Veinticinco de Mayo,costco.com,00-7338714,Y,
820,37-4747608,Cristy Rantoull,Grocery,Gallon of Milk,302,BIT COINS,4,$12.45 ,10/11/2021 17:09,Philippines,San Luis,target.com,93-2079047,Y,
821,44-0076073,Averell Culcheth,Grocery,Gallon of Milk,302,Internet Banking,8,$32.56 ,11/25/2021 16:44,,Taposan,walmart.com,63-1450477,Y,
822,99-4765153,Bank Brosio,Baby Products,Pacifier,905,Card,5,$10.34 ,1/27/2021 13:59,Indonesia,Sarimukti Kaler,costco.com,98-8448428,Y,
823,20-0583390,Rosco Guille,Baby Products,Diapers,901,Internet Banking,6,$245.99 ,11/12/2021 8:08,Czech Republic,Rokytnice,amazon.com,28-9530651,Y,
824,37-0926308,Tamar Lockhart,Grocery,Gallon of Milk,302,UPI,2,$8.99 ,3/28/2021 20:52,China,Luoluopu,ebay.com,15-0351181,Y,
825,18-1374400,Kessiah Gwillym,Electronics,Cell Phone,5,Card,6,$848.34 ,7/26/2021 21:03,Philippines,Jimenez,target.com,31-9002914,Y,
826,07-5595497,Umeko Tigner,Clothing,Dress Shirt,401,Wallet,8,$261.83 ,9/30/2021 1:56,China,Motge,alibaba.com,71-3364296,Y,
827,99-4001229,Garret Ruvel,Electronics,Laptop,1,Card,10,"$8,032.87 ",3/15/2021 16:16,Portugal,Zambujal,walmart.com,29-4398222,N,Insufficient Funds
828,99-9678811,Kessiah Saunier,Entertainment,Movie/DVD/BlueRay,501,Wallet,2,$25.99 ,3/18/2021 12:34,Latvia,Naukšēni,amazon.com,65-0557901,Y,
829,96-6238558,Lucita Weathey,Baby Products,Baby Wipes,904,Internet Banking,6,$321.88 ,4/10/2021 19:28,China,Hulitu,walmart.com,37-2584948,Y,
830,57-0902695,Lynea Martland,Grocery,Gallon of Milk,302,Wallet,2,$9.67 ,9/25/2021 2:55,Indonesia,Batuna Satu,target.com,33-1098304,N,Invalid Expiration Date
831,27-3409458,Hewitt Baddow,Automotive,Power Steering Fluid,603,Card,9,$363.99 ,1/7/2021 10:41,Botswana,Ramotswa,target.com,34-7007118,Y,
832,87-2422122,Marnie Sinden,Office Supplies,Ream of Paper,102,Wallet,3,$15.99 ,9/27/2021 11:45,Colombia,Tolú,amazon.com,74-1730491,Y,
833,65-7303909,Clarie McAtamney,Home Goods,Blankets,702,Card,4,$450.65 ,12/19/2021 22:59,Russia,Suvorov,costco.com,21-8618151,N,Insufficient Funds
834,14-3439681,Henka Wixon,Grocery,Gallon of Milk,302,Internet Banking,6,$24.56 ,2/1/2021 17:09,Philippines,Sanghan,walmart.com,04-7149945,Y,
835,15-8596669,Josey Horstead,Electronics,Desktop,3,Card,7,"$5,643.89 ",4/30/2021 9:43,Saint Kitts and Nevis,Cotton Ground,samsclub.com,asde-gfh,N,Insufficient Funds
836,97-0357286,Marya Instone,Home Goods,Blankets,702,Internet Banking,8,$896.59 ,9/30/2021 0:49,France,Ivry-sur-Seine,samsclub.com,88-6631055,N,Insufficient Funds
837,87-3267069,Georgeanne Riddeough,Automotive,Antifreeze,604,Internet Banking,4,$80.20 ,11/21/2021 10:11,Indonesia,Pahing Pamulihan,target.com,78-0559439,N,Insufficient Funds
838,95-5859724,Skyler Fritschel,Entertainment,Movie/DVD/BlueRay,501,UPI,3,$45.10 ,7/31/2021 11:48,Croatia,Viškovci,amazon.com,09-5081936,N,Insufficient Funds
839,28-6992231,Rutger O'Connell,Home Goods,Storage Container,704,Card,1,$31.00 ,3/27/2021 7:50,Philippines,Naguilian,target.com,90-2922568,Y,
840,31-4912199,Gale Bilbie,Office Supplies,Folder,104,UPI,4,$4.24 ,11/19/2021 7:48,Russia,Taganrog,samsclub.com,93-6800660,Y,
841,99-0183804,Stillman Welband,Home Goods,Rugs,705,Wallet,4,$74.30 ,12/14/2021 9:23,Latvia,Mērsrags,amazon.com,12-7053899,Y,
842,42-9406035,Martino Kinzett,Home Goods,Bath Towels,703,Card,9,$56.04 ,11/9/2021 9:35,Kosovo,Lloqan,samsclub.com,81-1844990,Y,
843,40-7801810,Olia Andreone,Health & Beauty,Daily Multi-Vitamins,805,Internet Banking,6,$100.50 ,3/28/2021 14:40,China,Kan,walmart.com,46-9481234,Y,
844,57-2045034,Hinda Hache,Baby Products,Baby Wipes,904,Card,8,$8.62 ,10/17/2021 2:19,Indonesia,Totok,samsclub.com,07-5104240,Y,
845,07-6625314,Dom Berrey,Baby Products,Pacifier,905,Wallert,1,$3.00 ,11/4/2021 19:02,Indonesia,Mojolampir,walmart.com,24-3063055,Y,
846,03-5564671,Kenna Kondratowicz,Automotive,Floor Mat,605,Internet Banking,2,$35.60 ,7/20/2021 5:27,China,Gedaliang,alibaba.com,98-1268070,N,Invalid Expiration Date
847,40-0759840,Andy Kezar,Health & Beauty,Toothpaste,804,Card,7,$20.76 ,8/15/2021 12:46,Chilly,Остров Пасхи,samsclub.com,96-6962101,Y,
848,96-3042185,Babette Dinsdale,Baby Products,Stroller,903,Internet Banking,5,$156.69 ,10/6/2021 0:45,Vietnam,Chợ Lầu,ebay.com,94-0505324,Y,
849,13-0455216,Nappie Haworth,Outdoor Equipment,Hatchet,203,Internet Banking,5,$175.36 ,9/18/2021 4:25,China,Anfu,walmart.com,84-4463509,Y,
850,20-7405095,Sherill Geraghty,Grocery,Bread,305,Internet Banking,9,$20.75 ,4/6/2021 2:58,Kazakhstan,Kokshetau,samsclub.com,90-1330644,Y,
851,15-0508189,Ingar Dade,Outdoor Equipment,Gardening Shovel,202,Wallet,5,$138.40 ,3/18/2021 8:43,China,Weiguo,alibaba.com,03-1140228,N,Insufficient Funds
852,83-1331974,Loydie Irlam,Automotive,Power Steering Fluid,603,Wallet,1,$45.61 ,1/27/2021 1:27,France,Saint-Étienne,costco.com,84-8392005,Y,
853,54-6722376,Verine Escritt,Home Goods,Bath Towels,703,Internet Banking,10,$47.59 ,2/28/2021 2:34,China,Xigangzi,amazon.com,85-2985489,N,Invalid Expiration Date
854,65-8332621,Alyssa Arbor,Health & Beauty,Face Lotion,801,Internet Banking,10,$68.97 ,11/15/2021 10:03,Czech Republic,Blatná,ebay.com,85-7426249,N,Invalid Card Number
855,67-4044477,Nadine Luckings,Outdoor Equipment,Gardening Shovel,202,Internet Banking,3,$83.45 ,4/22/2021 0:18,China,Yanji,costco.com,63-1191881,Y,
856,28-1193856,Shirley Sycamore,Entertainment,Video Game,503,Card,4,$248.99 ,11/25/2021 20:39,Armenia,Arevik,walmart.com,40-9870538,N,Invalid Card Number
857,33-1783139,Saunders Leguay,Automotive,Power Steering Fluid,603,Internet Banking,1,$45.68 ,9/11/2021 2:18,China,Dushan,amazon.com,74-6805705,Y,
858,50-8573391,Frederica Crier,Automotive,Antifreeze,604,Wallet,7,$183.50 ,6/15/2021 13:21,China,Donghai,amazon.com,06-5260035,Y,
859,96-3937317,Roxane Skupinski,Electronics,Tablet,4,Internet Banking,5,($635.86),9/24/2021 8:00,Netherlands,Hoorn,target.com,02-1330485,Y,
860,26-0563648,Hobie Verma,Clothing,Dress Shirt,401,Internet Banking,4,$60.15 ,4/10/2021 20:17,China,Jinzhou,costco.com,87-6971689,N,Insufficient Funds
861,73-6574848,Jacquie Ewdale,Home Goods,Blankets,702,UPI,4,$193.46 ,11/18/2021 13:40,Ukraine,Drahovo,samsclub.com,46-6695728,N,Invalid Expiration Date
862,53-8644734,Anneliese Beyn,Entertainment,CD,502,Wallet,2,$53.40 ,12/23/2021 5:41,Philippines,Bodega,samsclub.com,54-5615343,Y,
863,91-0126235,Reuven Lawey,Grocery,Chicken Breast,301,Card,4,$85.30 ,6/1/2021 23:45,Indonesia,Sofifi,alibaba.com,47-2433243,Y,
864,45-3514224,Emlynne Ceyssen,Baby Products,Pacifier,905,Card,2,$6.40 ,3/29/2021 18:01,Norway,Kristiansund N,ebay.com,58-0094414,Y,
865,63-4923630,Clarissa Rushworth,Automotive,Engine Oil,601,Card,9,$58.41 ,4/27/2021 23:25,Colombia,Mitú,costco.com,40-3898651,Y,
866,21-8076242,Hart Ker,Electronics,Laptop,1,Card,2,$545.92 ,4/21/2021 15:08,Zimbabwe,Macheke,ebay.com,46-6844193,Y,
867,78-9279174,Darrin Trinbey,Office Supplies,Ream of Paper,102,Wallet,7,$913.92 ,12/18/2021 14:54,Philippines,Bayawan,walmart.com,33-4593922,N,Invalid CVV
868,83-0146424,Saidee Snook,Grocery,Eggs,303,Wallet,4,$20.36 ,5/28/2021 10:18,Ukraine,Kirovs’k,walmart.com,01-8930890,N,Insufficient Funds
869,94-3850292,Alfi Sycamore,Automotive,Antifreeze,604,Wallet,2,$40.53 ,10/19/2021 20:45,Japan,Ogawa,alibaba.com,02-9346785,Y,
870,51-9896313,Archibald Clitheroe,Bapy Products,Diapers,901,Wallet,2,$60.31 ,5/18/2021 3:35,Ghana,Prestea,ebay.com,98-2536165,Y,
871,83-7767493,Viole Sawforde,Office Supplies,Stapler,103,UPI,4,$8.60 ,8/11/2021 12:52,Portugal,Cernache do Bonjardim,costco.com,60-3677778,Y,
872,58-5759912,Hannie Hastin,Entertainment,Board Game,505,Wallet,5,$15.50 ,6/30/2021 17:06,Morocco,Amouguer,walmart.com,50-2877819,Y,
873,58-4763247,Lura Manser,Baby Products,Stroller,903,Card,5,$147.64 ,1/22/2021 14:06,China,Xintaimen,amazon.com,84-1030567,Y,
874,44-1195594,Galen Sannes,Entertainment,Board Game,505,UPI,3,$31.80 ,4/21/2021 2:00,Philippines,Lingion,alibaba.com,51-2310147,N,Invalid Billing Address
875,64-9652485,Ade Greyes,Clothing,Suit Jacket,403,Card,9,$932.04 ,10/14/2021 7:27,Argentina,San Pedro,amazon.com,08-9292654,Y,
876,32-0457256,Giacinta O'Scanlon,Home Goods,Blankets,702,Wallet,4,$40.52 ,10/3/2021 9:56,Taiwan,Taitung City,amazon.com,74-7918252,N,Invalid CVV
877,22-5868373,Romonda Cordon,Home Goods,Bath Towels,703,Wallet,8,$85.81 ,9/8/2021 14:53,China,Yunxian Chengguanzhen,walmart.com,66-0412776,N,Insufficient Funds
878,97-3740715,Janos Elgy,Home Goods,Storage Container,704,UPI,2,$135.35 ,2/1/2021 16:56,Colombia,Sabanagrande,costco.com,67-4938382,N,Invalid Expiration Date
879,19-6846825,Charlotta Sandeman,Electronics,Laptop,1,Card,1,$171.58 ,1/14/2021 9:41,Poland,Łąck,samsclub.com,16-4966156,N,Insufficient Funds
880,21-2933591,Abelard Pointing,Clothing,Tie,404,Card,1,$8.50 ,10/4/2021 3:41,Norf Korea,Wŏnsan,alibaba.com,80-9657345,Y,
881,14-1516217,Eachelle Robberecht,Grocery,Gallon of Milk,302,UPI,8,$40.10 ,4/15/2021 13:38,Poland,Koszyce Wielkie,walmart.com,99-9562958,N,Invalid CVV
882,58-1642343,Anabelle Sybbe,Clothing,Tie,404,Card,2,$31.50 ,11/1/2021 11:11,China,Henghe,walmart.com,92-8597162,Y,
883,26-4223096,Orelie Reader,Clothing,Shoes,405,Internet Banking,9,$215.28 ,10/12/2021 3:10,Ireland,Newmarket on Fergus,alibaba.com,22-5250224,Y,
884,18-7360252,Quentin Arnison,Baby Products,Stroller,903,Card,5,$262.05 ,9/15/2021 20:26,Russia,Yegorlykskaya,target.com,39-5997245,Y,
885,14-5152711,Hilton Lanyon,Office Supplies,Binder,105,Card,1,$1.05 ,6/18/2021 9:47,Indonesia,Kiuola,costco.com,58-7073165,Y,
886,35-2677679,Marian Whatley,Clothing,Jeans,402,Card,5,$289.77 ,10/2/2021 3:56,Russia,Sukkozero,target.com,93-3003529,Y,
887,20-9906375,Quinn Shobbrook,Office Supplies,Binder,105,Intranet Banking,7,$8.40 ,11/23/2021 20:50,Poland,Rydułtowy,target.com,00-9710540,Y,
888,41-1933505,Robby Gossage,Office Supplies,Stapler,103,UPI,3,$5.72 ,8/30/2021 8:48,China,Banqiao,samsclub.com,80-7668183,Y,
889,75-3027521,Gunther Kester,Automotive,Power Steering Fluid,603,Card,8,$430.50 ,4/2/2021 11:46,China,Jishui,ebay.com,57-5341736,Y,
890,60-5739759,Christopher Lavington,Automotive,Antifreeze,604,Internet Banking,1,$20.50 ,8/11/2021 0:24,Sweden,Stockholm,target.com,09-0058548,Y,
891,72-5398143,Elfie Bidgood,Entertainment,Movie/DVD/BlueRay,501,Wallet,9,$81.00 ,12/25/2021 2:10,Turkmenistan,Yolöten,target.com,65-1608288,N,Invalid CVV
892,52-3890258,Anselm Hedworth,Outdoor Equipment,Watering Can,204,Wallet,2,$4.25 ,1/14/2021 7:20,Slovenia,Slovenski Javornik,amazon.com,60-1508838,Y,
893,58-3714808,Tim Freak,Baby Products,Baby Wipes,904,Card,8,$160.50 ,2/20/2021 22:57,Kyrgyzstan,Kara-Balta,costco.com,20-6381808,Y,
894,17-1155371,Aubree Crippin,Entertainment,CD,502,Internet Banking,1,$15.26 ,10/29/2021 22:31,Portugal,Sobral da Abelheira,samsclub.com,45-0223309,Y,
895,97-0537650,Simmonds Georgeon,Outdoor Equipment,Hatchet,203,Card,2,$31.00 ,1/24/2021 9:00,Canada,Roberval,alibaba.com,78-5891291,Y,
896,94-1919508,Risa Cavilla,Entertainment,Video Game,503,Wallet,4,$345.20 ,7/3/2021 11:26,Sri Lanka,Matara,costco.com,82-3472083,N,Invalid Expiration Date
897,35-2308185,Corella Elsie,Grocery,Chicken Breast,301,Internet Banking,9,$145.10 ,10/21/2021 9:30,Sweden,Stenungsund,walmart.com,66-2678802,Y,
898,83-1759381,Ola Barford,Grocery,Shredded Cheese,304,Card,7,$38.54 ,2/3/2021 8:37,Russia,Pionerskiy,target.com,42-7013207,Y,
899,84-6309458,Drake Avramovic,Grocery,Gallon of Mlk,302,Internet Banking,4,$16.52 ,7/30/2021 21:35,Portugal,Sabugal,ebay.com,70-7262991,N,Invalid Expiration Date
900,98-6351217,Calhoun Thorpe,Automotive,Power Steering Fluid,603,Wallet,1,$24.63 ,7/29/2021 16:10,France,Caen,costco.com,53-7174521,Y,
901,47-1771980,Milt Thomerson,Outdoor Equipment,Baseball Bat,201,Card,5,$50.34 ,1/19/2021 15:11,Portugal,Montemor-o-Velho,target.com,64-2207719,Y,
902,27-7052459,Eugenie Lilian,Health & Beauty,Face Lotion,801,Internet Banking,5,$30.20 ,12/17/2021 18:47,Greece,Vári,samsclub.com,77-6799521,N,Invalid Card Number
903,24-3006605,Ingaborg Lammiman,Home Goods,Storage Container,704,Card,6,$420.69 ,5/2/2021 3:09,Thailand,Trat,alibaba.com,71-0450095,Y,
904,29-1490642,Kermie Riply,Electronics,Desktop,3,UPI,10,"$33,800.58 ",11/22/2021 14:22,Portugal,Corujeira,samsclub.com,79-4419490,Y,
905,48-9164683,Elvina Harriot,Office Supplies,Binder,105,Card,2,$3.50 ,8/27/2021 12:35,Yemen,Ash Shaykh ‘Uthmān,samsclub.com,50-9379782,Y,
906,84-5027723,Liam Eichmann,Grocery,Bread,305,Card,5,$10.50 ,1/5/2021 1:12,Brazil,Guaíba,alibaba.com,22-1715934,N,Invalid CVV
907,04-2974523,Fulton Coode,Clothing,Tie,404,UPI,4,$30.59 ,5/1/2021 4:14,Afghanistan,Paghmān,target.com,65-8520054,Y,
908,22-1149270,Emmy Owbrick,Electronics,Laptop,1,Wallet,5,"$4,330.85 ",9/17/2021 14:30,Bolivia,Atocha,samsclub.com,13-4300605,N,Invalid Card Number
909,73-4361493,Adoree Lackemann,Home Goods,Blankets,702,Card,10,$328.21 ,5/11/2021 17:18,France,Nantes,costco.com,90-0982823,Y,
910,70-6789162,Giffer Cast,Outdoor Equipment,Gardening Shovel,202,Wallet,6,$60.89 ,7/22/2021 23:33,Vietman,Tây Hồ,ebay.com,95-4997296,Y,
911,34-4649661,Marius Ganniclifft,Electronics,Cell Phone,5,Internet Banking,3,$347.58 ,9/20/2021 17:50,Russia,Edissiya,amazon.com,65-6479103,Y,
912,92-9962316,Mahala Tuttiett,Office Supplies,Binder,105,Card,7,$10.53 ,8/10/2021 10:28,China,Eshan,samsclub.com,76-7270238,Y,
913,56-6551597,Veronike Kerry,Office Supplies,Pen,101,Card,8,$13.48 ,5/23/2021 16:32,China,Lantian,target.com,14-2330712,Y,
914,29-8294762,Kelcie Hillhouse,Automotive,Windshield Washer Fluid,602,Card,2,$42.40 ,8/4/2021 20:53,Sweden,Stockholm,walmart.com,78-4769122,Y,
915,59-0984807,Wynne Scimonelli,Baby Products,Stroller,903,Wallet,7,$180.56 ,7/23/2021 2:27,Mauritius,Calebasses,samsclub.com,85-9592998,N,Invalid CVV
916,62-9139470,Ximenes Wagner,Clothing,Shoes,405,Internet Banking,5,$308.62 ,8/26/2021 22:59,Canada,Athabasca,amazon.com,36-1044246,Y,
917,76-0396088,Kris Edgett,Grocery,Bread,305,Wallet,4,$16.52 ,5/14/2021 20:03,Sweden,Örnsköldsvik,amazon.com,53-6730844,Y,
918,60-2187739,Alford Kolinsky,Electronics,TV,2,UPI,2,"$2,900.85 ",10/11/2021 3:31,China,Sanjiazi,costco.com,67-4293450,N,Invalid Card Number
919,74-8908988,Demetrius Futty,Clothing,Shoes,405,Card,9,$501.32 ,3/30/2021 6:47,China,Hema,samsclub.com,73-2394318,Y,
920,21-9374291,Christiano MacNeil,Office Supplies,Ream of Paper,102,UPI,4,$126.60 ,10/19/2021 1:50,Indonesia,Olejet,alibaba.com,83-6062977,Y,
921,79-7054628,Roseann McNirlan,Baby Products,Stroller,903,Internet Banking,2,$82.11 ,3/2/2021 13:33,Greece,Avlónas,target.com,00-8946995,Y,
922,29-1948863,Micheline Sills,Outdoor Equipment,Hatchet,203,Internet Banking,1,$45.56 ,10/1/2021 22:03,Indonesia,Krajan Ngerdani,alibaba.com,56-3391031,Y,
923,98-4673716,Alvina Gamblin,Grocery,Bread,305,Wallet,7,$24.56 ,6/26/2021 16:16,Czech Republic,Údlice,samsclub.com,49-5189125,Y,
924,48-2828928,Raoul Fobidge,Entertainment,Movie/DVD/BlueRay,501,Card,8,$83.81 ,12/26/2021 14:13,Russia,Lefortovo,target.com,92-4247371,Y,
925,64-2889789,Lorain de Quincey,Grocery,Eggs,303,Internet Banking,7,$35.80 ,1/24/2021 16:30,Zimbabwe,Shurugwi,samsclub.com,31-7165485,Y,
926,23-1842069,Thorsten Boeck,Clothing,Dress Shirt,401,Internet Banking,4,($95.73),5/8/2021 20:30,Egypt,Idkū,alibaba.com,35-0468112,Y,
927,61-5665048,Niki Bampfield,Electronics,Cell Phone,5,Wallet,2,$358.64 ,8/6/2021 12:04,Thailand,Tha Ruea,ebay.com,60-7777581,N,Insufficient Funds
928,10-2252197,Craggy Pounds,Grocery,Gallon of Milk,302,Wallet,8,$35.20 ,11/9/2021 0:03,Brazil,Penha,alibaba.com,70-2242344,Y,
929,51-3312648,Rochella Edghinn,Grocery,Gallon of Milk,302,Internet Banking,5,$25.20 ,4/2/2021 1:55,Philippines,Bugcaon,walmart.com,76-3989956,Y,
930,69-5944031,Min Gritten,Electronics,Sale Phone,5,Wallet,3,$290.22 ,3/3/2021 21:12,Indonesia,Pomahan,samsclub.com,15-6587954,Y,
931,87-7233675,Greg Archdeacon,Automotive,Engine Oil,601,Wallet,9,$190.57 ,4/26/2021 2:08,Indonesia,Watoona,target.com,83-5268576,Y,
932,41-3498855,Rock Rankmore,Home Goods,Rugs,705,Card,9,$175.38 ,9/12/2021 2:09,Mongolia,Choibalsan,amazon.com,15-1475724,Y,
933,27-3834352,Filippa Janusik,Home Goods,Rugs,705,Internet Banking,4,$80.50 ,7/25/2021 5:27,North Korea,Kaesŏng,target.com,59-6517805,Y,
934,41-5372680,Sayre Zmitrichenko,Outdoor Equipment,Hatchet,203,UPI,3,$15.50 ,12/30/2021 7:20,Greece,Ágios Matthaíos,walmart.com,76-0091413,Y,
935,38-8306683,Betsy Philp,Electronics,TV,2,Card,8,"$5,720.44 ",2/5/2021 8:49,China,Nanmuping,samsclub.com,95-8490199,Y,
936,81-1861535,Sibley Carme,Baby Products,Diapers,901,UPI,1,$7.37 ,1/30/2021 3:38,Brazil,Ituberá,costco.com,28-5659283,N,Invalid CVV
937,59-5737297,Norrie Lernihan,Outdoor Equipment,Baseball Bat,201,Card,1,$8.93 ,9/15/2021 12:29,Nigeria,Ugbokpo,costco.com,17-9992915,Y,
938,58-3512797,Lenci Boniface,Automotive,Antifreeze,604,Internet Banking,7,$280.73 ,8/13/2021 13:30,Albania,Kombësi,target.com,36-8128310,N,Invalid Card Number
939,94-0919704,Kynthia Gerrans,Home Goods,Bath Towels,703,Card,4,$55.44 ,6/12/2021 18:01,Nigeria,Riti,ebay.com,09-7747013,N,Insufficient Funds
940,04-9234773,Annissa Errett,Office Supplies,Binder,105,Wallet,6,$6.21 ,10/10/2021 22:12,China,Xiangyanglu,walmart.com,41-6517177,N,Invalid Expiration Date
941,21-7262302,Tally Ramsay,Health & Beauty,Daily Multi-Vitamins,805,Wallet,1,$18.81 ,4/7/2021 0:08,Jappan,Ashikaga,amazon.com,62-3946122,Y,
942,00-7601937,Camella Isson,Health & Beauty,Toothpaste,804,Internet Banking,1,$5.04 ,2/21/2021 0:01,China,Zhangshi,samsclub.com,46-3594502,N,Invalid Card Number
943,98-3132961,Bernie Lerohan,Baby Products,Baby Wipes,904,Internet Banking,7,$59.48 ,12/12/2021 11:37,United States,Birmingham,alibaba.com,02-6126650,Y,
944,25-0316272,Eldin Discombe,Clothing,Suit Jacket,403,Internet Banking,2,$366.00 ,1/5/2021 12:04,Portugal,Trabulheira,target.com,96-8018681,Y,
945,84-6259046,Doris Atty,Clothing,Tie,404,UPI,10,$92.74 ,7/16/2021 5:19,Guyana,Mahdia,target.com,30-3903515,Y,
946,42-6166420,Loralyn McCreery,Health & Beauty,Shampoo,802,Wallet,9,$41.67 ,10/5/2021 1:24,China,Tashang,walmart.com,89-9572983,Y,
947,51-9864041,Joelle Ambler,Baby Products,Diapers,901,UPI,4,$70.02 ,6/29/2021 18:21,Indonesia,Karangbalong,walmart.com,43-9019355,Y,
948,59-4269044,Abel Mattosoff,Automotive,Power Steering Fluid,603,Wallet,9,$184.33 ,8/15/2021 9:46,Poland,Perzów,ebay.com,44-0303951,Y,
949,78-0897066,Vilma Wyllie,Clothing,Jeans,402,Internet Banking,1,$76.15 ,10/11/2021 2:52,Portugal,Vila Fria,costco.com,03-7296794,N,Invalid CVV
950,60-2101463,Alis Barltrop,Home Goods,Bath Towels,703,Wallet,6,$250.13 ,9/27/2021 20:42,United States,Charleston,alibaba.com,32-2444914,Y,
951,43-3062329,Hubey Nisen,Health & Beauty,Shampoo,802,UPI,8,$9.96 ,7/4/2021 12:04,France,Nantes,target.com,32-2640824,N,Invalid CVV
952,06-6449422,Bertine Camps,Clothing,Tie,404,UPI,9,$99.10 ,7/20/2021 7:59,Poland,Knyszyn,amazon.com,49-9497071,Y,
953,78-6495031,Neel Wakenshaw,Baby Products,Stroller,903,Wallet,9,$495.74 ,11/9/2021 7:40,Mayotte,Tsingoni,alibaba.com,26-6714348,Y,
954,55-2307217,Gauthier Treamayne,Clothing,Tie,404,Internet Banking,9,$83.50 ,7/1/2021 20:40,Canada,Fort Macleod,target.com,78-9096673,Y,
955,75-8621141,Sandie Detheridge,Clothing,Dress Shirt,401,Wallet,5,$180.14 ,1/19/2021 6:41,Philippines,Nagiba,amazon.com,62-8161988,Y,
956,02-8584105,Elsey Gritsunov,Outdoor Equipment,Tent,205,Card,1,$142.07 ,2/23/2021 13:57,Indonesia,Singkup,costco.com,63-1257783,Y,
957,95-4986199,Terencio Somerville,Outdoor Equipment,Baseball Bat,201,Internet Banking,2,$24.50 ,4/25/2021 18:46,Philippines,Bulan,target.com,96-6475455,N,Insufficient Funds
958,61-0924610,,Clothing,Dress Shirt,401,Card,1,$49.72 ,5/16/2021 22:52,Syria,Al Ghizlānīyah,walmart.com,65-9995880,Y,
959,61-7075421,Glenn Keeting,Automotive,Engine Oil,601,Card,9,$90.92 ,10/25/2021 18:45,Indonesia,Toroy,ebay.com,40-7673916,Y,
960,97-1462819,Starlene Haliburton,Health & Beauty,Daily Multi-Vitamins,805,Internet Banking,1,$13.82 ,4/1/2021 16:47,Philippines,San Vicente,amazon.com,15-3091995,Y,
961,04-4548821,Noreen Callingham,Entertainment,CD,502,UPI,1,$2.50 ,8/25/2021 5:12,Honduras,Chotepe,target.com,05-7628340,Y,
962,54-5792633,Kathleen Halfpenny,Home Goods,Bath Towels,703,Wallet,8,$47.76 ,7/19/2021 17:06,China,Hugang,ebay.com,07-6552644,Y,
963,60-8409940,Lucio Mackneis,Office Supplies,Ream of Paper,102,Card,10,($41.53),5/8/2021 8:13,Brazil,Anápolis,amazon.com,13-4588962,Y,
964,78-2562810,Alisander Edmans,Automotive,Antifreeze,604,Wallet,5,$81.95 ,6/1/2021 9:16,Serbia,Užice,walmart.com,81-2093755,N,Invalid Expiration Date
965,63-3244173,Stanford Doornbos,Home Goods,Bath Towels,703,UPI,7,$66.69 ,1/27/2021 13:07,Indonesia,Pangkalan,target.com,26-3771472,N,Invalid Card Number
966,16-9696887,Kimball Bowart,Outdoor Equipment,Hatchet,203,Internet Banking,7,$75.67 ,3/14/2021 11:12,Philippines,Patayac,samsclub.com,70-6337038,Y,
967,71-0139035,Quinta Lenz,Clothing,Shoes,405,UPI,6,$362.50 ,1/19/2021 4:59,Netherlands,Lelystad,samsclub.com,08-5798961,N,Invalid Expiration Date
968,05-9779513,Andra Caddick,Electonics,TV,2,Internet Banking,8,"$8,065.58 ",6/27/2021 1:38,China,Fengzhou,alibaba.com,91-4865544,N,Invalid Card Number
969,02-2943921,Gaven Cejka,Health & Beauty,Shampoo,802,Internet Banking,8,$35.47 ,12/29/2021 7:50,China,Dalun,costco.com,41-2975559,N,Invalid Expiration Date
970,17-1984734,Tandy Micheu,Health & Beauty,Daily Multi-Vitamins,805,Card,3,$42.15 ,7/19/2021 8:33,China,Jianghong,costco.com,17-9860195,Y,
971,09-0063082,Sallyanne Gorler,Electronics,Desktop,3,Internet Banking,9,"$24,601.84 ",8/20/2021 7:41,Costa Rica,Guápiles,alibaba.com,88-0060681,Y,
